danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track.name
0.741,0.572,9,-6.636,0,0.0247,0.00732,0.079,0.0841,0.911,107.975,audio_features,2xJ5Z3TpZbu1F42Upfxhy6,spotify:track:2xJ5Z3TpZbu1F42Upfxhy6,https://api.spotify.com/v1/tracks/2xJ5Z3TpZbu1F42Upfxhy6,https://api.spotify.com/v1/audio-analysis/2xJ5Z3TpZbu1F42Upfxhy6,149227,4,Atlantis
0.444,0.507,0,-5.968,1,0.0676,0.439,7.69e-5,0.0802,0.557,87.571,audio_features,771Wt9A4QfgSP0KBuKY41r,spotify:track:771Wt9A4QfgSP0KBuKY41r,https://api.spotify.com/v1/tracks/771Wt9A4QfgSP0KBuKY41r,https://api.spotify.com/v1/audio-analysis/771Wt9A4QfgSP0KBuKY41r,235575,4,HOW RUDE
0.624,0.886,4,-6.046,1,0.0351,0.1,0.941,0.0943,0.772,155.249,audio_features,22yfTobyBNSSJXWIlNjPgt,spotify:track:22yfTobyBNSSJXWIlNjPgt,https://api.spotify.com/v1/tracks/22yfTobyBNSSJXWIlNjPgt,https://api.spotify.com/v1/audio-analysis/22yfTobyBNSSJXWIlNjPgt,239195,4,u dont kno me
0.491,0.988,1,-3.848,0,0.0402,3.56e-4,8.55e-6,0.25,0.873,102.461,audio_features,3yXJjux4ngdBID25f0QIui,spotify:track:3yXJjux4ngdBID25f0QIui,https://api.spotify.com/v1/tracks/3yXJjux4ngdBID25f0QIui,https://api.spotify.com/v1/audio-analysis/3yXJjux4ngdBID25f0QIui,178924,4,Mimi's Delivery Service
0.542,0.758,11,-5.999,1,0.0543,0.0945,0.0624,0.173,0.524,195.117,audio_features,54iqx8FozDfH95XVTOwRZn,spotify:track:54iqx8FozDfH95XVTOwRZn,https://api.spotify.com/v1/tracks/54iqx8FozDfH95XVTOwRZn,https://api.spotify.com/v1/audio-analysis/54iqx8FozDfH95XVTOwRZn,131358,4,saturday
0.646,0.611,0,-6.516,1,0.0272,0.171,0,0.0634,0.272,109.051,audio_features,1qbjCGGsZpEq56QgvtJoX7,spotify:track:1qbjCGGsZpEq56QgvtJoX7,https://api.spotify.com/v1/tracks/1qbjCGGsZpEq56QgvtJoX7,https://api.spotify.com/v1/audio-analysis/1qbjCGGsZpEq56QgvtJoX7,230748,4,Up Granville
0.551,0.657,6,-6.931,0,0.0374,0.0468,0.352,0.0692,0.528,125.235,audio_features,2xT8MNGvZG0D2EcC8SMo7D,spotify:track:2xT8MNGvZG0D2EcC8SMo7D,https://api.spotify.com/v1/tracks/2xT8MNGvZG0D2EcC8SMo7D,https://api.spotify.com/v1/audio-analysis/2xT8MNGvZG0D2EcC8SMo7D,208660,3,Cross-Eyed Dreaming
0.67,0.756,0,-4.299,0,0.0322,0.00549,0.599,0.152,0.402,129.988,audio_features,4KOLA7OzM6WO7BtGWwf0Wy,spotify:track:4KOLA7OzM6WO7BtGWwf0Wy,https://api.spotify.com/v1/tracks/4KOLA7OzM6WO7BtGWwf0Wy,https://api.spotify.com/v1/audio-analysis/4KOLA7OzM6WO7BtGWwf0Wy,232947,4,Open Your Eyes
0.478,0.965,9,-3.837,1,0.0541,2.42e-4,0.00391,0.132,0.636,156.028,audio_features,2usA15kGjPZDoPy8XnyNEp,spotify:track:2usA15kGjPZDoPy8XnyNEp,https://api.spotify.com/v1/tracks/2usA15kGjPZDoPy8XnyNEp,https://api.spotify.com/v1/audio-analysis/2usA15kGjPZDoPy8XnyNEp,189199,4,Wilshambe
0.604,0.904,11,-3.512,1,0.038,0.0269,1.59e-5,0.236,0.597,98.978,audio_features,43qdsNuKeGm5aNf8Nhlr10,spotify:track:43qdsNuKeGm5aNf8Nhlr10,https://api.spotify.com/v1/tracks/43qdsNuKeGm5aNf8Nhlr10,https://api.spotify.com/v1/audio-analysis/43qdsNuKeGm5aNf8Nhlr10,219568,4,Working Title
0.458,0.927,2,-5.126,1,0.124,0.0234,1.2e-4,0.114,0.162,180.998,audio_features,2IM52dZaFWo135wnQIWpLn,spotify:track:2IM52dZaFWo135wnQIWpLn,https://api.spotify.com/v1/tracks/2IM52dZaFWo135wnQIWpLn,https://api.spotify.com/v1/audio-analysis/2IM52dZaFWo135wnQIWpLn,221588,4,Orange
0.427,0.886,0,-6.304,1,0.037,0.004,0.0532,0.0909,0.857,157.609,audio_features,4KC2Z9dL4jL61Ys35N6srg,spotify:track:4KC2Z9dL4jL61Ys35N6srg,https://api.spotify.com/v1/tracks/4KC2Z9dL4jL61Ys35N6srg,https://api.spotify.com/v1/audio-analysis/4KC2Z9dL4jL61Ys35N6srg,234522,4,Barely Legal
0.555,0.832,1,-6.881,1,0.0502,0.653,0.71,0.347,0.763,165.127,audio_features,1VXjp69G2hZowzVzWZTzvu,spotify:track:1VXjp69G2hZowzVzWZTzvu,https://api.spotify.com/v1/tracks/1VXjp69G2hZowzVzWZTzvu,https://api.spotify.com/v1/audio-analysis/1VXjp69G2hZowzVzWZTzvu,167449,4,The Bay
0.339,0.876,4,-8.808,1,0.0434,0.0486,0.00417,0.0846,0.978,184.552,audio_features,4xQlvbMe55MngbJcEe3rOm,spotify:track:4xQlvbMe55MngbJcEe3rOm,https://api.spotify.com/v1/tracks/4xQlvbMe55MngbJcEe3rOm,https://api.spotify.com/v1/audio-analysis/4xQlvbMe55MngbJcEe3rOm,181913,4,Some Dice
0.548,0.644,6,-7.941,1,0.0251,0.0637,0.354,0.202,0.587,95.324,audio_features,6VN0gqio44JGh46CiXWWnf,spotify:track:6VN0gqio44JGh46CiXWWnf,https://api.spotify.com/v1/tracks/6VN0gqio44JGh46CiXWWnf,https://api.spotify.com/v1/audio-analysis/6VN0gqio44JGh46CiXWWnf,220212,4,Burn & Soothe
0.453,0.977,1,-4.041,0,0.102,0.00314,4.94e-4,0.106,0.673,170.058,audio_features,4SjbThOBAifCj4cBAI12T1,spotify:track:4SjbThOBAifCj4cBAI12T1,https://api.spotify.com/v1/tracks/4SjbThOBAifCj4cBAI12T1,https://api.spotify.com/v1/audio-analysis/4SjbThOBAifCj4cBAI12T1,249360,4,Song for Dan Treacy
0.371,0.951,0,-3.876,0,0.11,0.0126,0.122,0.376,0.233,127.38,audio_features,7nRfdQHwlNePW19SVkbF3U,spotify:track:7nRfdQHwlNePW19SVkbF3U,https://api.spotify.com/v1/tracks/7nRfdQHwlNePW19SVkbF3U,https://api.spotify.com/v1/audio-analysis/7nRfdQHwlNePW19SVkbF3U,160375,5,HIVEMIND
0.503,0.914,9,-4.086,1,0.113,0.0054,0.117,0.196,0.425,132.988,audio_features,02KZPqkb4lj0nNKBj6G8qI,spotify:track:02KZPqkb4lj0nNKBj6G8qI,https://api.spotify.com/v1/tracks/02KZPqkb4lj0nNKBj6G8qI,https://api.spotify.com/v1/audio-analysis/02KZPqkb4lj0nNKBj6G8qI,178504,4,Tonight I'm Wearing Silk
0.497,0.914,9,-4.308,1,0.0455,0.126,1.98e-5,0.274,0.385,148.893,audio_features,11zf7m4vw9Ze7cer9Nyhk1,spotify:track:11zf7m4vw9Ze7cer9Nyhk1,https://api.spotify.com/v1/tracks/11zf7m4vw9Ze7cer9Nyhk1,https://api.spotify.com/v1/audio-analysis/11zf7m4vw9Ze7cer9Nyhk1,187896,4,Pleaser
0.638,0.808,9,-5.613,1,0.0341,0.0468,1.05e-6,0.358,0.562,125.061,audio_features,2aTVnAU5Kde8I9Nzw4Js20,spotify:track:2aTVnAU5Kde8I9Nzw4Js20,https://api.spotify.com/v1/tracks/2aTVnAU5Kde8I9Nzw4Js20,https://api.spotify.com/v1/audio-analysis/2aTVnAU5Kde8I9Nzw4Js20,172629,4,Lunch
0.319,0.94,10,-9.57,0,0.0853,6.19e-6,0.102,0.205,0.386,154.944,audio_features,5UnwCzuFUK9xL33WeDruYz,spotify:track:5UnwCzuFUK9xL33WeDruYz,https://api.spotify.com/v1/tracks/5UnwCzuFUK9xL33WeDruYz,https://api.spotify.com/v1/audio-analysis/5UnwCzuFUK9xL33WeDruYz,120241,4,Get Away
0.617,0.686,2,-7.688,1,0.0624,0.0182,0,0.0847,0.508,87.971,audio_features,5F0h98msxVR8rqhJQDbBaG,spotify:track:5F0h98msxVR8rqhJQDbBaG,https://api.spotify.com/v1/tracks/5F0h98msxVR8rqhJQDbBaG,https://api.spotify.com/v1/audio-analysis/5F0h98msxVR8rqhJQDbBaG,266157,4,suburban wonderland
0.316,0.921,1,-4.418,1,0.0786,2.34e-4,0.68,0.0965,0.114,169.966,audio_features,3TalYZ498ES3cALKCEKAAF,spotify:track:3TalYZ498ES3cALKCEKAAF,https://api.spotify.com/v1/tracks/3TalYZ498ES3cALKCEKAAF,https://api.spotify.com/v1/audio-analysis/3TalYZ498ES3cALKCEKAAF,182907,4,Saturday
0.297,0.99,1,-3.239,1,0.12,6.82e-4,3.34e-4,0.289,0.191,181.968,audio_features,7prUu3E0InxjgzNkSJ5Iki,spotify:track:7prUu3E0InxjgzNkSJ5Iki,https://api.spotify.com/v1/tracks/7prUu3E0InxjgzNkSJ5Iki,https://api.spotify.com/v1/audio-analysis/7prUu3E0InxjgzNkSJ5Iki,192507,4,VR Sex
0.576,0.841,1,-5.215,0,0.0399,3.42e-5,3.81e-4,0.145,0.236,120.056,audio_features,1Soy6j6Elhe0BQ75oVm1bn,spotify:track:1Soy6j6Elhe0BQ75oVm1bn,https://api.spotify.com/v1/tracks/1Soy6j6Elhe0BQ75oVm1bn,https://api.spotify.com/v1/audio-analysis/1Soy6j6Elhe0BQ75oVm1bn,215600,4,Rocket
0.379,0.719,11,-5.418,1,0.0297,9.89e-4,1.56e-4,0.158,0.49,169.956,audio_features,4qEVjPcbZPN72QioUPNZGr,spotify:track:4qEVjPcbZPN72QioUPNZGr,https://api.spotify.com/v1/tracks/4qEVjPcbZPN72QioUPNZGr,https://api.spotify.com/v1/audio-analysis/4qEVjPcbZPN72QioUPNZGr,193413,3,Web Web Web
0.389,0.876,1,-3.729,1,0.0414,0.00107,7.21e-6,0.139,0.625,169.933,audio_features,36fD030HoZavNFpNtDmRmo,spotify:track:36fD030HoZavNFpNtDmRmo,https://api.spotify.com/v1/tracks/36fD030HoZavNFpNtDmRmo,https://api.spotify.com/v1/audio-analysis/36fD030HoZavNFpNtDmRmo,174080,4,Klepto
0.481,0.856,1,-5.972,0,0.0418,1.64e-4,0.378,0.106,0.936,177.273,audio_features,3GtDe0MV6lRyxuuvrcc31H,spotify:track:3GtDe0MV6lRyxuuvrcc31H,https://api.spotify.com/v1/tracks/3GtDe0MV6lRyxuuvrcc31H,https://api.spotify.com/v1/audio-analysis/3GtDe0MV6lRyxuuvrcc31H,136413,3,Slope
0.489,0.901,4,-6.257,1,0.0657,0.0109,0.611,0.339,0.332,138.002,audio_features,4mzpLxk3i1dQQAR9c9kEcr,spotify:track:4mzpLxk3i1dQQAR9c9kEcr,https://api.spotify.com/v1/tracks/4mzpLxk3i1dQQAR9c9kEcr,https://api.spotify.com/v1/audio-analysis/4mzpLxk3i1dQQAR9c9kEcr,187947,4,Wrip
0.366,0.936,6,-4.808,0,0.077,4.85e-4,0.104,0.16,0.325,176.052,audio_features,0BTGGYmAslHAzggyD5vuQZ,spotify:track:0BTGGYmAslHAzggyD5vuQZ,https://api.spotify.com/v1/tracks/0BTGGYmAslHAzggyD5vuQZ,https://api.spotify.com/v1/audio-analysis/0BTGGYmAslHAzggyD5vuQZ,260133,4,So Very Emo
0.47,0.938,1,-3.768,0,0.0695,2.26e-5,7.28e-6,0.119,0.305,104.522,audio_features,2QL7iLiSS8FM1NU67nC9MS,spotify:track:2QL7iLiSS8FM1NU67nC9MS,https://api.spotify.com/v1/tracks/2QL7iLiSS8FM1NU67nC9MS,https://api.spotify.com/v1/audio-analysis/2QL7iLiSS8FM1NU67nC9MS,190293,4,Teether
0.596,0.684,0,-8.142,1,0.0229,0.0223,0.705,0.228,0.617,93.977,audio_features,6GipNFqvL0aFH29iLjkIjG,spotify:track:6GipNFqvL0aFH29iLjkIjG,https://api.spotify.com/v1/tracks/6GipNFqvL0aFH29iLjkIjG,https://api.spotify.com/v1/audio-analysis/6GipNFqvL0aFH29iLjkIjG,254549,4,Daytime
0.665,0.638,2,-4.168,1,0.0309,0.386,0.0831,0.319,0.782,117.907,audio_features,3tBWSQi5yMEgHs9O7TyjMa,spotify:track:3tBWSQi5yMEgHs9O7TyjMa,https://api.spotify.com/v1/tracks/3tBWSQi5yMEgHs9O7TyjMa,https://api.spotify.com/v1/audio-analysis/3tBWSQi5yMEgHs9O7TyjMa,116324,4,Wait
0.267,0.872,6,-7.122,0,0.0408,0.00942,0.00837,0.112,0.749,170.771,audio_features,75III5RpMsvdGzxzQHgJ4s,spotify:track:75III5RpMsvdGzxzQHgJ4s,https://api.spotify.com/v1/tracks/75III5RpMsvdGzxzQHgJ4s,https://api.spotify.com/v1/audio-analysis/75III5RpMsvdGzxzQHgJ4s,153269,4,Connie
0.542,0.523,0,-6.848,1,0.026,0.353,0.129,0.366,0.458,75.056,audio_features,5VzTz1J8nWDAoEVYDVoY8L,spotify:track:5VzTz1J8nWDAoEVYDVoY8L,https://api.spotify.com/v1/tracks/5VzTz1J8nWDAoEVYDVoY8L,https://api.spotify.com/v1/audio-analysis/5VzTz1J8nWDAoEVYDVoY8L,247064,4,Tidal Waves
0.659,0.623,10,-6.149,1,0.323,0.166,0,0.167,0.582,102.019,audio_features,2mEDd6hrjVPx9QqldcWQHF,spotify:track:2mEDd6hrjVPx9QqldcWQHF,https://api.spotify.com/v1/tracks/2mEDd6hrjVPx9QqldcWQHF,https://api.spotify.com/v1/audio-analysis/2mEDd6hrjVPx9QqldcWQHF,204812,4,better friends
0.362,0.552,0,-6.183,1,0.0781,0.221,0,0.0647,0.191,82.067,audio_features,3jZNflGgEt6sz0U3K1yJ3d,spotify:track:3jZNflGgEt6sz0U3K1yJ3d,https://api.spotify.com/v1/tracks/3jZNflGgEt6sz0U3K1yJ3d,https://api.spotify.com/v1/audio-analysis/3jZNflGgEt6sz0U3K1yJ3d,231330,4,blushing!
0.391,0.806,9,-5.587,1,0.0333,0.00248,3.85e-4,0.183,0.467,179.827,audio_features,2aNsxWe8bGmkObOWSg3xpH,spotify:track:2aNsxWe8bGmkObOWSg3xpH,https://api.spotify.com/v1/tracks/2aNsxWe8bGmkObOWSg3xpH,https://api.spotify.com/v1/audio-analysis/2aNsxWe8bGmkObOWSg3xpH,206673,4,Don't Get Taken
0.363,0.838,6,-5.623,1,0.035,5.62e-4,0.13,0.711,0.593,175.135,audio_features,1gWGZGm7n4WaG43RJOJbSe,spotify:track:1gWGZGm7n4WaG43RJOJbSe,https://api.spotify.com/v1/tracks/1gWGZGm7n4WaG43RJOJbSe,https://api.spotify.com/v1/audio-analysis/1gWGZGm7n4WaG43RJOJbSe,233604,4,Digger (Gotta Get That Money)
0.616,0.739,9,-6.676,1,0.0339,0.00871,0.0174,0.0871,0.387,129.766,audio_features,5MFz3uk2szP3V8R5kzwwla,spotify:track:5MFz3uk2szP3V8R5kzwwla,https://api.spotify.com/v1/tracks/5MFz3uk2szP3V8R5kzwwla,https://api.spotify.com/v1/audio-analysis/5MFz3uk2szP3V8R5kzwwla,254441,4,Sunburned
0.292,0.729,5,-8.146,1,0.0635,0.00349,0.751,0.192,0.182,179.854,audio_features,1P8Ym62T2oUIi5cyrf6oAE,spotify:track:1P8Ym62T2oUIi5cyrf6oAE,https://api.spotify.com/v1/tracks/1P8Ym62T2oUIi5cyrf6oAE,https://api.spotify.com/v1/audio-analysis/1P8Ym62T2oUIi5cyrf6oAE,235707,4,Pop Song
0.405,0.674,4,-5.089,1,0.0392,0.00418,0.811,0.0901,0.467,145.696,audio_features,4fljqByD2JmHJ5valNRUIB,spotify:track:4fljqByD2JmHJ5valNRUIB,https://api.spotify.com/v1/tracks/4fljqByD2JmHJ5valNRUIB,https://api.spotify.com/v1/audio-analysis/4fljqByD2JmHJ5valNRUIB,181742,4,"Come, Meet the Family"
0.429,0.679,9,-9.897,1,0.0353,0.00558,0.293,0.116,0.52,97.435,audio_features,2JXsiMN6Sv2TNXOTXSnVk9,spotify:track:2JXsiMN6Sv2TNXOTXSnVk9,https://api.spotify.com/v1/tracks/2JXsiMN6Sv2TNXOTXSnVk9,https://api.spotify.com/v1/audio-analysis/2JXsiMN6Sv2TNXOTXSnVk9,144078,4,Another Dimension
0.473,0.914,2,-6.988,1,0.0482,0.0194,0.557,0.104,0.693,147.09,audio_features,2054AqZ9l2gN37yVtmOFmM,spotify:track:2054AqZ9l2gN37yVtmOFmM,https://api.spotify.com/v1/tracks/2054AqZ9l2gN37yVtmOFmM,https://api.spotify.com/v1/audio-analysis/2054AqZ9l2gN37yVtmOFmM,276826,4,RC Driver
0.434,0.928,7,-6.354,1,0.0609,0.0182,3.14e-4,0.0913,0.58,174.961,audio_features,3yoIATwgowcTYy51uxUNeO,spotify:track:3yoIATwgowcTYy51uxUNeO,https://api.spotify.com/v1/tracks/3yoIATwgowcTYy51uxUNeO,https://api.spotify.com/v1/audio-analysis/3yoIATwgowcTYy51uxUNeO,226150,4,She Only Eats Organic
0.285,0.95,9,-4.137,1,0.0622,1.94e-4,0,0.331,0.182,186.294,audio_features,46OZIVOVwJxzAj4tYthX43,spotify:track:46OZIVOVwJxzAj4tYthX43,https://api.spotify.com/v1/tracks/46OZIVOVwJxzAj4tYthX43,https://api.spotify.com/v1/audio-analysis/46OZIVOVwJxzAj4tYthX43,142147,4,Cheap Beer
0.24,0.939,11,-3.637,0,0.0499,4.14e-6,0.794,0.324,0.0394,101.769,audio_features,7GcwX59D2Bxv4rsLtPVOs5,spotify:track:7GcwX59D2Bxv4rsLtPVOs5,https://api.spotify.com/v1/tracks/7GcwX59D2Bxv4rsLtPVOs5,https://api.spotify.com/v1/audio-analysis/7GcwX59D2Bxv4rsLtPVOs5,174440,4,White on White
0.347,0.867,9,-3.729,1,0.0423,3.02e-5,0.141,0.0989,0.537,127.682,audio_features,3lxCF0kdFo4njInhipavsF,spotify:track:3lxCF0kdFo4njInhipavsF,https://api.spotify.com/v1/tracks/3lxCF0kdFo4njInhipavsF,https://api.spotify.com/v1/audio-analysis/3lxCF0kdFo4njInhipavsF,146093,4,LDA
0.526,0.751,4,-8.032,1,0.0391,0.0522,0.0936,0.348,0.879,157.726,audio_features,3xKRjTV5zU1JvA0buhnAVT,spotify:track:3xKRjTV5zU1JvA0buhnAVT,https://api.spotify.com/v1/tracks/3xKRjTV5zU1JvA0buhnAVT,https://api.spotify.com/v1/audio-analysis/3xKRjTV5zU1JvA0buhnAVT,220973,4,Farther Down
0.499,0.903,6,-3.275,1,0.0687,0.0129,0,0.186,0.664,159.928,audio_features,6uiaiopJ4h8jqmDZySnMmE,spotify:track:6uiaiopJ4h8jqmDZySnMmE,https://api.spotify.com/v1/tracks/6uiaiopJ4h8jqmDZySnMmE,https://api.spotify.com/v1/audio-analysis/6uiaiopJ4h8jqmDZySnMmE,138000,4,minnesota is a place that exists
0.639,0.704,7,-5.818,1,0.0659,0.22,0.0872,0.0849,0.645,162.983,audio_features,5dUFfk2cwD8GiJPS03mYN0,spotify:track:5dUFfk2cwD8GiJPS03mYN0,https://api.spotify.com/v1/tracks/5dUFfk2cwD8GiJPS03mYN0,https://api.spotify.com/v1/audio-analysis/5dUFfk2cwD8GiJPS03mYN0,176467,4,Campus
0.428,0.885,0,-5.325,1,0.0412,6.48e-5,2.73e-5,0.312,0.804,179.97,audio_features,3LQY0O87BlaOKMp56ST4hC,spotify:track:3LQY0O87BlaOKMp56ST4hC,https://api.spotify.com/v1/tracks/3LQY0O87BlaOKMp56ST4hC,https://api.spotify.com/v1/audio-analysis/3LQY0O87BlaOKMp56ST4hC,156122,4,No Time to Explain
0.687,0.407,6,-8.014,1,0.0941,0.292,0,0.0845,0.485,103.478,audio_features,1U1TpPbxYRFteIeT0Az4kM,spotify:track:1U1TpPbxYRFteIeT0Az4kM,https://api.spotify.com/v1/tracks/1U1TpPbxYRFteIeT0Az4kM,https://api.spotify.com/v1/audio-analysis/1U1TpPbxYRFteIeT0Az4kM,179144,4,Bruise
0.693,0.762,8,-5.952,1,0.126,0.287,0,0.129,0.275,136.07,audio_features,4uTNk3wbViJoxwndrE6wqj,spotify:track:4uTNk3wbViJoxwndrE6wqj,https://api.spotify.com/v1/tracks/4uTNk3wbViJoxwndrE6wqj,https://api.spotify.com/v1/audio-analysis/4uTNk3wbViJoxwndrE6wqj,174709,4,Redlight (feat. Teezo Touchdown)
0.491,0.47,4,-13.45,1,0.0264,0.747,0.747,0.128,0.846,93.964,audio_features,6iX1QW1gGIVNEItnqyvFfH,spotify:track:6iX1QW1gGIVNEItnqyvFfH,https://api.spotify.com/v1/tracks/6iX1QW1gGIVNEItnqyvFfH,https://api.spotify.com/v1/audio-analysis/6iX1QW1gGIVNEItnqyvFfH,311704,4,Blue Sky
0.487,0.2,11,-21.64,1,0.0448,0.973,0.935,0.109,0.582,92.061,audio_features,2WPLFvAldG0GG6Ad3Xa0TO,spotify:track:2WPLFvAldG0GG6Ad3Xa0TO,https://api.spotify.com/v1/tracks/2WPLFvAldG0GG6Ad3Xa0TO,https://api.spotify.com/v1/audio-analysis/2WPLFvAldG0GG6Ad3Xa0TO,127746,4,Little Martha
0.298,0.887,11,-5.294,0,0.058,3.26e-4,0.814,0.378,0.546,154.258,audio_features,0N4jzIrL44Jmj1KEzuMwdk,spotify:track:0N4jzIrL44Jmj1KEzuMwdk,https://api.spotify.com/v1/tracks/0N4jzIrL44Jmj1KEzuMwdk,https://api.spotify.com/v1/audio-analysis/0N4jzIrL44Jmj1KEzuMwdk,243333,4,I Wanna Lose
0.588,0.631,9,-5.292,1,0.0305,0.861,0,0.236,0.732,94.766,audio_features,63ZIMs7KlvBVBwadpPRKBr,spotify:track:63ZIMs7KlvBVBwadpPRKBr,https://api.spotify.com/v1/tracks/63ZIMs7KlvBVBwadpPRKBr,https://api.spotify.com/v1/audio-analysis/63ZIMs7KlvBVBwadpPRKBr,161684,4,Sun Dogs
0.402,0.717,7,-2.754,1,0.0315,0.331,0.122,0.197,0.761,171.998,audio_features,6s1HDGKsQJUi1kelHkXkXr,spotify:track:6s1HDGKsQJUi1kelHkXkXr,https://api.spotify.com/v1/tracks/6s1HDGKsQJUi1kelHkXkXr,https://api.spotify.com/v1/audio-analysis/6s1HDGKsQJUi1kelHkXkXr,180349,4,Shin Bruise
0.509,0.834,7,-3.097,1,0.0297,0.507,0.123,0.31,0.651,150.071,audio_features,1H5bwAcd05TBagqrFg24qA,spotify:track:1H5bwAcd05TBagqrFg24qA,https://api.spotify.com/v1/tracks/1H5bwAcd05TBagqrFg24qA,https://api.spotify.com/v1/audio-analysis/1H5bwAcd05TBagqrFg24qA,195200,4,Pulling Teeth
0.269,0.416,9,-6.709,1,0.0598,0.183,0.914,0.0699,0.487,93.285,audio_features,21W3OfSeQeVNtkoQQX3kBE,spotify:track:21W3OfSeQeVNtkoQQX3kBE,https://api.spotify.com/v1/tracks/21W3OfSeQeVNtkoQQX3kBE,https://api.spotify.com/v1/audio-analysis/21W3OfSeQeVNtkoQQX3kBE,147000,4,Nothing
0.447,0.715,2,-6.78,1,0.0571,0.069,8.6e-4,0.0968,0.348,177.832,audio_features,1T1sE3vgzXeiUCHjXTkg0u,spotify:track:1T1sE3vgzXeiUCHjXTkg0u,https://api.spotify.com/v1/tracks/1T1sE3vgzXeiUCHjXTkg0u,https://api.spotify.com/v1/audio-analysis/1T1sE3vgzXeiUCHjXTkg0u,184280,4,Peddler
0.473,0.877,4,-5.941,1,0.0366,0.00784,0.0155,0.298,0.861,162.058,audio_features,2xpypl8KvOoYjzA1y68yKy,spotify:track:2xpypl8KvOoYjzA1y68yKy,https://api.spotify.com/v1/tracks/2xpypl8KvOoYjzA1y68yKy,https://api.spotify.com/v1/audio-analysis/2xpypl8KvOoYjzA1y68yKy,124040,4,Cutting Corners
0.606,0.564,2,-6.964,1,0.0272,0.0166,3.52e-4,0.491,0.356,116.012,audio_features,2ORoer2CPKZSaqSoG1JkX8,spotify:track:2ORoer2CPKZSaqSoG1JkX8,https://api.spotify.com/v1/tracks/2ORoer2CPKZSaqSoG1JkX8,https://api.spotify.com/v1/audio-analysis/2ORoer2CPKZSaqSoG1JkX8,225560,4,Mold
0.467,0.779,6,-4.808,1,0.0321,0.0523,0.00429,0.175,0.525,172.042,audio_features,65iQyJjUoBvh399U9T0ReR,spotify:track:65iQyJjUoBvh399U9T0ReR,https://api.spotify.com/v1/tracks/65iQyJjUoBvh399U9T0ReR,https://api.spotify.com/v1/audio-analysis/65iQyJjUoBvh399U9T0ReR,194733,4,Gears
0.463,0.792,7,-6.113,1,0.0286,0.00911,0.143,0.0718,0.588,167,audio_features,6WfTA5HRKwp5WVjkyiLNKi,spotify:track:6WfTA5HRKwp5WVjkyiLNKi,https://api.spotify.com/v1/tracks/6WfTA5HRKwp5WVjkyiLNKi,https://api.spotify.com/v1/audio-analysis/6WfTA5HRKwp5WVjkyiLNKi,224163,4,2Ci
0.504,0.822,7,-4.789,1,0.0345,0.0146,1.97e-5,0.134,0.417,164.989,audio_features,6bhhVtOiz0YL9N7VjNdcdo,spotify:track:6bhhVtOiz0YL9N7VjNdcdo,https://api.spotify.com/v1/tracks/6bhhVtOiz0YL9N7VjNdcdo,https://api.spotify.com/v1/audio-analysis/6bhhVtOiz0YL9N7VjNdcdo,253343,4,Marine
0.414,0.92,5,-5.68,0,0.0622,0.00151,0.0126,0.105,0.72,175.227,audio_features,5sEMI5OrpftHTuXzG1JdQm,spotify:track:5sEMI5OrpftHTuXzG1JdQm,https://api.spotify.com/v1/tracks/5sEMI5OrpftHTuXzG1JdQm,https://api.spotify.com/v1/audio-analysis/5sEMI5OrpftHTuXzG1JdQm,156351,4,Mistress
0.44,0.579,6,-13.841,0,0.0555,0.0263,0.0157,0.345,0.503,159.921,audio_features,5KJHWZqPKnhrVq7t5kGviH,spotify:track:5KJHWZqPKnhrVq7t5kGviH,https://api.spotify.com/v1/tracks/5KJHWZqPKnhrVq7t5kGviH,https://api.spotify.com/v1/audio-analysis/5KJHWZqPKnhrVq7t5kGviH,154960,4,Blue Honey
0.536,0.777,1,-7.178,0,0.0497,0.00216,8.35e-5,0.138,0.368,155.046,audio_features,3LYMjMvB5TgnR5b9xQ7Y25,spotify:track:3LYMjMvB5TgnR5b9xQ7Y25,https://api.spotify.com/v1/tracks/3LYMjMvB5TgnR5b9xQ7Y25,https://api.spotify.com/v1/audio-analysis/3LYMjMvB5TgnR5b9xQ7Y25,275030,4,Come My Way
0.538,0.89,11,-3.193,1,0.0489,0.00235,0,0.354,0.628,143.022,audio_features,07tbYac108weqzeP7Bhwon,spotify:track:07tbYac108weqzeP7Bhwon,https://api.spotify.com/v1/tracks/07tbYac108weqzeP7Bhwon,https://api.spotify.com/v1/audio-analysis/07tbYac108weqzeP7Bhwon,230787,4,Pretty Face
0.477,0.921,4,-3.101,1,0.0472,0.629,0.00827,0.176,0.426,160.16,audio_features,4A1oB4SVMg4JVrY7S36cgy,spotify:track:4A1oB4SVMg4JVrY7S36cgy,https://api.spotify.com/v1/tracks/4A1oB4SVMg4JVrY7S36cgy,https://api.spotify.com/v1/audio-analysis/4A1oB4SVMg4JVrY7S36cgy,147827,4,My Black Lungs
0.402,0.691,7,-10.274,1,0.0691,0.0679,0.133,0.0955,0.206,96.95,audio_features,2eDdFHgqNJltzlvlZFVDWd,spotify:track:2eDdFHgqNJltzlvlZFVDWd,https://api.spotify.com/v1/tracks/2eDdFHgqNJltzlvlZFVDWd,https://api.spotify.com/v1/audio-analysis/2eDdFHgqNJltzlvlZFVDWd,290934,4,Over the Hills and Far Away - Remaster
